product_id,categoriesID,name,price,image.image_link,image.alt,url
E478849-000,bottoms,Quần Dài Vải Dạ,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478849/item/vngoods_02_478849_3x4.jpg?width=294,Quần Dài Vải Dạ,https://www.uniqlo.com/vn/vi/products/E478849-000
E479698-000,bottoms,Quần Culottes,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479698/item/vngoods_08_479698_3x4.jpg?width=294,Quần Culottes,https://www.uniqlo.com/vn/vi/products/E479698-000
E473177-000,bottoms,Quần Easy Túi Hộp Vải Jersey,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/473177/item/vngoods_56_473177_3x4.jpg?width=294,Quần Easy Túi Hộp Vải Jersey,https://www.uniqlo.com/vn/vi/products/E473177-000
E451648-000,bottoms,Quần Nỉ,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/451648/item/vngoods_05_451648_3x4.jpg?width=294,Quần Nỉ,https://www.uniqlo.com/vn/vi/products/E451648-000
E471809-000,bottoms,Quần Nỉ Dáng Rộng,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/471809/item/vngoods_18_471809_3x4.jpg?width=294,Quần Nỉ Dáng Rộng,https://www.uniqlo.com/vn/vi/products/E471809-000
E478858-000,bottoms,Quần Cotton Dáng Relax Dài Đến Mắt Cá,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478858/item/vngoods_33_478858_3x4.jpg?width=294,Quần Cotton Dáng Relax Dài Đến Mắt Cá,https://www.uniqlo.com/vn/vi/products/E478858-000
E479298-000,bottoms,Quần Smart Pants Dài Đến Mắt Cá,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479298/item/vngoods_05_479298_3x4.jpg?width=294,Quần Smart Pants Dài Đến Mắt Cá,https://www.uniqlo.com/vn/vi/products/E479298-000
E461136-000,bottoms,Quần Bầu Smart Pants Dài Đến Mắt Cá,784.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/461136/item/goods_31_461136_3x4.jpg?width=294,Quần Bầu Smart Pants Dài Đến Mắt Cá,https://www.uniqlo.com/vn/vi/products/E461136-000
E479721-000,bottoms,Quần Smart Pants Ống Loe,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479721/item/vngoods_09_479721_3x4.jpg?width=294,Quần Smart Pants Ống Loe,https://www.uniqlo.com/vn/vi/products/E479721-000
E473698-000,bottoms,Quần Short Vải Linen Cotton,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/473698/item/vngoods_31_473698_3x4.jpg?width=294,Quần Short Vải Linen Cotton,https://www.uniqlo.com/vn/vi/products/E473698-000
E473696-000,bottoms,Quần Shorts Vải Linen Cotton,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/473696/item/vngoods_31_473696_3x4.jpg?width=294,Quần Shorts Vải Linen Cotton,https://www.uniqlo.com/vn/vi/products/E473696-000
E481142-000,bottoms,Quần Easy Shorts Vải Cotton | Hickory,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481142/item/vngoods_33_481142_3x4.jpg?width=294,Quần Easy Shorts Vải Cotton | Hickory,https://www.uniqlo.com/vn/vi/products/E481142-000
E473761-000,bottoms,Quần Easy Shorts Vải Cotton | Denim,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/473761/item/vngoods_65_473761_3x4.jpg?width=294,Quần Easy Shorts Vải Cotton | Denim,https://www.uniqlo.com/vn/vi/products/E473761-000
E473760-000,bottoms,Quần Easy Shorts Vải Cotton,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/473760/item/vngoods_30_473760_3x4.jpg?width=294,Quần Easy Shorts Vải Cotton,https://www.uniqlo.com/vn/vi/products/E473760-000
E458325-000,bottoms,Quần Easy Shorts Co Giãn | Vải Sọc Nhăn,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/458325/item/vngoods_64_458325_3x4.jpg?width=294,Quần Easy Shorts Co Giãn | Vải Sọc Nhăn,https://www.uniqlo.com/vn/vi/products/E458325-000
E480302-000,bottoms,Quần Váy Xếp Ly,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480302/item/vngoods_08_480302_3x4.jpg?width=294,Quần Váy Xếp Ly,https://www.uniqlo.com/vn/vi/products/E480302-000
E479662-001,bottoms,Quần Váy | Họa Tiết,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479662001/item/vngoods_35_479662001_3x4.jpg?width=294,Quần Váy | Họa Tiết,https://www.uniqlo.com/vn/vi/products/E479662-001
E479662-000,bottoms,Quần Váy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479662/item/vngoods_09_479662_3x4.jpg?width=294,Quần Váy,https://www.uniqlo.com/vn/vi/products/E479662-000
E476081-000,bottoms,Quần Easy Shorts Co Giãn,391.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/476081/item/vngoods_31_476081_3x4.jpg?width=294,Quần Easy Shorts Co Giãn,https://www.uniqlo.com/vn/vi/products/E476081-000
E455533-000,bottoms,Quần Shorts Co Giãn Dáng Slim Fit,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/455533/item/vngoods_05_455533_3x4.jpg?width=294,Quần Shorts Co Giãn Dáng Slim Fit,https://www.uniqlo.com/vn/vi/products/E455533-000
E480809-000,bottoms,AIRism Quần Leggings Mềm Ống Loe,588.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/480809/item/goods_69_480809_3x4.jpg?width=294,AIRism Quần Leggings Mềm Ống Loe,https://www.uniqlo.com/vn/vi/products/E480809-000
E474472-000,bottoms,AIRism Quần Leggings Mềm,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/474472/item/vngoods_09_474472_3x4.jpg?width=294,AIRism Quần Leggings Mềm,https://www.uniqlo.com/vn/vi/products/E474472-000
E480966-000,bottoms,HEATTECH Ultra Warm Quần Leggings Giữ Nhiệt,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480966/item/vngoods_04_480966_3x4.jpg?width=294,HEATTECH Ultra Warm Quần Leggings Giữ Nhiệt,https://www.uniqlo.com/vn/vi/products/E480966-000
E481081-000,bottoms,HEATTECH Extra Warm Quần Leggings Giữ Nhiệt,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481081/item/vngoods_07_481081_3x4.jpg?width=294,HEATTECH Extra Warm Quần Leggings Giữ Nhiệt,https://www.uniqlo.com/vn/vi/products/E481081-000
E469836-000,bottoms,HEATTECH Quần Leggings Giữ Nhiệt,293.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/469836/item/vngoods_09_469836_3x4.jpg?width=294,HEATTECH Quần Leggings Giữ Nhiệt,https://www.uniqlo.com/vn/vi/products/E469836-000
E460445-000,bottoms,HEATTECH Extra Warm Cotton Quần Leggings Giữ Nhiệt,489.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/460445/item/vngoods_09_460445_3x4.jpg?width=294,HEATTECH Extra Warm Cotton Quần Leggings Giữ Nhiệt,https://www.uniqlo.com/vn/vi/products/E460445-000
E464153-000,bottoms,Quần Leggings Bầu Siêu Co Giãn,588.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/464153/item/goods_68_464153_3x4.jpg?width=294,Quần Leggings Bầu Siêu Co Giãn,https://www.uniqlo.com/vn/vi/products/E464153-000
E464152-000,bottoms,Quần Leggings Bầu Siêu Co Giãn,588.000,https://image.uniqlo.com/UQ/ST3/AsianCommon/imagesgoods/464152/item/goods_09_464152_3x4.jpg?width=294,Quần Leggings Bầu Siêu Co Giãn,https://www.uniqlo.com/vn/vi/products/E464152-000
E469844-000,bottoms,HEATTECH Ultra Warm Quần Legging Giữ Nhiệt,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/469844/item/vngoods_03_469844_3x4.jpg?width=294,HEATTECH Ultra Warm Quần Legging Giữ Nhiệt,https://www.uniqlo.com/vn/vi/products/E469844-000
E479695-000,bottoms,Quần Giả Lông Cừu Giữ Ấm Ống Suông,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479695/item/vngoods_39_479695_3x4.jpg?width=294,Quần Giả Lông Cừu Giữ Ấm Ống Suông,https://www.uniqlo.com/vn/vi/products/E479695-000
E479402-000,bottoms,Quần Giữ Ấm,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479402/item/vngoods_30_479402_3x4.jpg?width=294,Quần Giữ Ấm,https://www.uniqlo.com/vn/vi/products/E479402-000
E484812-000,bottoms,Quần Jeans Ống Suông,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484812/item/vngoods_01_484812_3x4.jpg?width=294,Quần Jeans Ống Suông,https://www.uniqlo.com/vn/vi/products/E484812-000
E482172-000,bottoms,Quần Shorts Vải Linen Cotton | Kẻ Sọc,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/482172/item/vngoods_52_482172_3x4.jpg?width=294,Quần Shorts Vải Linen Cotton | Kẻ Sọc,https://www.uniqlo.com/vn/vi/products/E482172-000
E482170-000,bottoms,Quần Shorts Vải Linen Cotton,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/482170/item/vngoods_32_482170_3x4.jpg?width=294,Quần Shorts Vải Linen Cotton,https://www.uniqlo.com/vn/vi/products/E482170-000
E479662-001,skirts-and-dresses,Quần Váy | Họa Tiết,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479662001/item/vngoods_35_479662001_3x4.jpg?width=294,Quần Váy | Họa Tiết,https://www.uniqlo.com/vn/vi/products/E479662-001
E479662-000,skirts-and-dresses,Quần Váy,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479662/item/vngoods_09_479662_3x4.jpg?width=294,Quần Váy,https://www.uniqlo.com/vn/vi/products/E479662-000
E480810-000,skirts-and-dresses,Chân Váy Vải Chiffon Xếp Tầng | Họa Tiết,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480810/item/vngoods_57_480810_3x4.jpg?width=294,Chân Váy Vải Chiffon Xếp Tầng | Họa Tiết,https://www.uniqlo.com/vn/vi/products/E480810-000
E479011-000,skirts-and-dresses,Chân Váy Vải Chiffon Xếp Tầng,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479011/item/vngoods_01_479011_3x4.jpg?width=294,Chân Váy Vải Chiffon Xếp Tầng,https://www.uniqlo.com/vn/vi/products/E479011-000
E480302-000,skirts-and-dresses,Quần Váy Xếp Ly,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/480302/item/vngoods_08_480302_3x4.jpg?width=294,Quần Váy Xếp Ly,https://www.uniqlo.com/vn/vi/products/E480302-000
E469830-000,skirts-and-dresses,Chân Váy Vải Satin,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/469830/item/vngoods_19_469830_3x4.jpg?width=294,Chân Váy Vải Satin,https://www.uniqlo.com/vn/vi/products/E469830-000
E485599-000,skirts-and-dresses,Chân Váy Nỉ Dry Dáng Ôm Dài,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/485599/item/vngoods_30_485599_3x4.jpg?width=294,Chân Váy Nỉ Dry Dáng Ôm Dài,https://www.uniqlo.com/vn/vi/products/E485599-000
E483572-000,skirts-and-dresses,Chân Váy Vải Cotton Xếp Nếp | Họa Tiết,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/483572/item/vngoods_01_483572_3x4.jpg?width=294,Chân Váy Vải Cotton Xếp Nếp | Họa Tiết,https://www.uniqlo.com/vn/vi/products/E483572-000
E481043-000,skirts-and-dresses,Chân Váy Vải Cotton Xếp Nếp,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481043/item/vngoods_69_481043_3x4.jpg?width=294,Chân Váy Vải Cotton Xếp Nếp,https://www.uniqlo.com/vn/vi/products/E481043-000
E479740-000,skirts-and-dresses,Chân Váy Xếp Tầng,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479740/item/vngoods_38_479740_3x4.jpg?width=294,Chân Váy Xếp Tầng,https://www.uniqlo.com/vn/vi/products/E479740-000
E476319-000,skirts-and-dresses,Chân Váy Cocoon Vải Pha Cotton,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/476319/item/vngoods_09_476319_3x4.jpg?width=294,Chân Váy Cocoon Vải Pha Cotton,https://www.uniqlo.com/vn/vi/products/E476319-000
E481011-000,skirts-and-dresses,AIRism Cotton Đầm Thun Dáng Xòe,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/481011/item/vngoods_36_481011_3x4.jpg?width=294,AIRism Cotton Đầm Thun Dáng Xòe,https://www.uniqlo.com/vn/vi/products/E481011-000
E478730-000,skirts-and-dresses,Đầm Len Sợi Souffle,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478730/item/vngoods_68_478730_3x4.jpg?width=294,Đầm Len Sợi Souffle,https://www.uniqlo.com/vn/vi/products/E478730-000
E478725-000,skirts-and-dresses,Đầm Mini Vải Double Face,980.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/478725/item/vngoods_67_478725_3x4.jpg?width=294,Đầm Mini Vải Double Face,https://www.uniqlo.com/vn/vi/products/E478725-000
E484883-000,skirts-and-dresses,AIRism Đầm Siêu Co Giãn | Không Tay,588.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/484883/item/vngoods_01_484883_3x4.jpg?width=294,AIRism Đầm Siêu Co Giãn | Không Tay,https://www.uniqlo.com/vn/vi/products/E484883-000
E479748-000,skirts-and-dresses,AIRism Đầm Polo Mềm | Không Tay,784.000,https://image.uniqlo.com/UQ/ST3/vn/imagesgoods/479748/item/vngoods_69_479748_3x4.jpg?width=294,AIRism Đầm Polo Mềm | Không Tay,https://www.uniqlo.com/vn/vi/products/E479748-000
